deviceId,journeyId,date,time,lat,lon,postal_code,speed,heading,odometer,event_type,event,epoch_time
a565f67d-6a28-4ace-8c4d-9317e39683d7-54-1,b8d7816003a6f72bf87d9c2e194101ed01f2605c,11/1/2021,5:58:32,29.336204,-98.551043,78224,39.04,173.9,7229,ACCELERATION_CHANGE,HARD_BRAKE,1635746312
a565f67d-6a28-4ace-8c4d-9317e39683d7-55-1,b8d7816003a6f72bf87d9c2e194101ed01f2605c,11/1/2021,5:58:33,29.336107,-98.551035,78224,24,178.8,7229,ACCELERATION_CHANGE,HARD_BRAKE,1635746313
da4473d9-6b7e-4451-a5ff-c96db3fb4f20-41-1,b738a2e658164d844b317206a5e59633c5d3aece,11/1/2021,5:07:55,29.542458,-98.66605,78254,21.12,182.8,30168,ACCELERATION_CHANGE,HARD_BRAKE,1635743275
da4473d9-6b7e-4451-a5ff-c96db3fb4f20-42-1,b738a2e658164d844b317206a5e59633c5d3aece,11/1/2021,5:07:56,29.542399,-98.666057,78254,13.44,187.6,30168,ACCELERATION_CHANGE,HARD_BRAKE,1635743276
08038a88-34cf-49d1-91e4-4b8a03100b02-27-1,b718d65bbabc929259150b5135b34ca90f2747f7,11/1/2021,5:21:26,29.677819,-98.425304,78261,12.8,115,10577,ACCELERATION_CHANGE,HARD_BRAKE,1635744086
e6bb9099-29ef-41cc-9d78-4308002c908c-54-1,b718d65bbabc929259150b5135b34ca90f2747f7,11/1/2021,5:22:53,29.668817,-98.4311,78261,40,256,10578,ACCELERATION_CHANGE,HARD_BRAKE,1635744173
e6bb9099-29ef-41cc-9d78-4308002c908c-55-1,b718d65bbabc929259150b5135b34ca90f2747f7,11/1/2021,5:22:54,29.668796,-98.431199,78261,27.52,259.4,10578,ACCELERATION_CHANGE,HARD_BRAKE,1635744174
e6bb9099-29ef-41cc-9d78-4308002c908c-56-1,b718d65bbabc929259150b5135b34ca90f2747f7,11/1/2021,5:22:55,29.668785,-98.431265,78261,16.32,259.4,10578,ACCELERATION_CHANGE,HARD_BRAKE,1635744175
b0d11bc2-b499-4483-83f1-40b209f2a42e-57-1,b718d65bbabc929259150b5135b34ca90f2747f7,11/1/2021,5:23:55,29.663147,-98.435192,78261,18.88,191.9,10579,ACCELERATION_CHANGE,HARD_BRAKE,1635744235
0058b56a-7a15-4318-b4b3-73812145854b-53-1,b718d65bbabc929259150b5135b34ca90f2747f7,11/1/2021,5:25:51,29.650838,-98.4467,78259,64.96,220.2,10581,ACCELERATION_CHANGE,HARD_BRAKE,1635744351
0058b56a-7a15-4318-b4b3-73812145854b-56-1,b718d65bbabc929259150b5135b34ca90f2747f7,11/1/2021,5:25:54,29.650513,-98.447009,78259,43.2,218.8,10581,ACCELERATION_CHANGE,HARD_BRAKE,1635744354
0058b56a-7a15-4318-b4b3-73812145854b-57-1,b718d65bbabc929259150b5135b34ca90f2747f7,11/1/2021,5:25:55,29.650433,-98.447082,78259,34.88,218.5,10581,ACCELERATION_CHANGE,HARD_BRAKE,1635744355
c64acd8d-116c-41af-aa7a-140abaefb9d7-43-1,b41d9485d180fb6820e12c395963fb1ff640dd55,11/1/2021,5:43:28,29.378579,-98.71399,78252,96.64,72.8,24435,ACCELERATION_CHANGE,HARD_BRAKE,1635745408
c64acd8d-116c-41af-aa7a-140abaefb9d7-44-1,b41d9485d180fb6820e12c395963fb1ff640dd55,11/1/2021,5:43:29,29.37865,-98.713721,78252,82.88,72.5,24435,ACCELERATION_CHANGE,HARD_BRAKE,1635745409
bca5dac8-04d2-4126-99ed-39115f30d382-57-1,b41d9485d180fb6820e12c395963fb1ff640dd55,11/1/2021,5:45:42,29.385361,-98.685948,78236,62.08,75,24438,ACCELERATION_CHANGE,HARD_BRAKE,1635745542
bca5dac8-04d2-4126-99ed-39115f30d382-59-1,b41d9485d180fb6820e12c395963fb1ff640dd55,11/1/2021,5:45:44,29.385437,-98.685625,78236,44.8,75,24438,ACCELERATION_CHANGE,HARD_BRAKE,1635745544
51972cb0-af8a-4930-8ba2-67f4c6db3205-0-1,b41d9485d180fb6820e12c395963fb1ff640dd55,11/1/2021,5:45:45,29.385468,-98.685488,78236,26.24,74.8,24438,ACCELERATION_CHANGE,HARD_BRAKE,1635745545
51972cb0-af8a-4930-8ba2-67f4c6db3205-1-1,b41d9485d180fb6820e12c395963fb1ff640dd55,11/1/2021,5:45:46,29.385485,-98.685414,78236,8.64,76.3,24438,ACCELERATION_CHANGE,HARD_BRAKE,1635745546
4dbd4bb0-afab-4c96-9ad4-559c94ec4dc3-38-1,b35dbb3a740dda9106ed26b201dcb2e35a36f2b0,11/1/2021,5:57:09,29.446904,-98.653371,78251,4.16,346.9,4943,ACCELERATION_CHANGE,HARD_BRAKE,1635746229
b5f30a46-e2f6-427b-a051-67f17a5a93ca-2-1,b328f3e31468e0d64bb4dac2cb62bfafd0661de9,11/1/2021,5:21:53,29.618585,-98.784743,78023,33.28,262.6,16058,ACCELERATION_CHANGE,HARD_BRAKE,1635744113
e5f252d3-715c-4528-83b8-af95722ece3b-36-1,b328f3e31468e0d64bb4dac2cb62bfafd0661de9,11/1/2021,5:50:27,29.599881,-98.70719,78023,43.84,164.5,16097,ACCELERATION_CHANGE,HARD_BRAKE,1635745827
e5f252d3-715c-4528-83b8-af95722ece3b-37-1,b328f3e31468e0d64bb4dac2cb62bfafd0661de9,11/1/2021,5:50:28,29.599778,-98.707157,78023,32.96,164.9,16097,ACCELERATION_CHANGE,HARD_BRAKE,1635745828
7534ed45-d977-4c8a-a5b3-ee0606e62af9-5-1,b1d3ccbc64ef601a5a74e6c5444a818f975eb660,11/1/2021,5:15:00,29.435789,-98.652549,78245,21.76,24.8,1568,ACCELERATION_CHANGE,HARD_BRAKE,1635743700
978116d4-6fd7-42a7-9f40-339947684d2a-51-1,b1d3ccbc64ef601a5a74e6c5444a818f975eb660,11/1/2021,5:20:46,29.445612,-98.690238,78251,31.04,180.1,1574,ACCELERATION_CHANGE,HARD_BRAKE,1635744046
978116d4-6fd7-42a7-9f40-339947684d2a-52-1,b1d3ccbc64ef601a5a74e6c5444a818f975eb660,11/1/2021,5:20:47,29.445535,-98.690238,78251,21.12,181.8,1574,ACCELERATION_CHANGE,HARD_BRAKE,1635744047
835ad072-5eef-40e8-be51-a17ca55dd727-27-1,b19ae63c16a106b407f2d3d4393e3d6ef0b36c0a,11/1/2021,5:57:19,29.544874,-98.579745,78240,57.92,126.5,9710,ACCELERATION_CHANGE,HARD_BRAKE,1635746239
835ad072-5eef-40e8-be51-a17ca55dd727-28-1,b19ae63c16a106b407f2d3d4393e3d6ef0b36c0a,11/1/2021,5:57:20,29.544784,-98.579607,78240,47.04,125.9,9710,ACCELERATION_CHANGE,HARD_BRAKE,1635746240
70d380a3-22de-40ba-b36a-c7f3b92b62e8-29-1,ab60224d5f5dafd95715aa0dde8ca2b8bfa9550f,11/1/2021,5:36:04,29.668136,-98.477057,78258,11.84,278.5,36555,ACCELERATION_CHANGE,HARD_BRAKE,1635744964
09f85687-4080-4b8c-89d2-ce6b65996c8f-28-1,aab91c5bad49a7ffc976f4581ea5f74b0ab51753,11/1/2021,5:19:11,29.50989,-98.565564,78229,42.24,220.1,21182,ACCELERATION_CHANGE,HARD_BRAKE,1635743951
09f85687-4080-4b8c-89d2-ce6b65996c8f-29-1,aab91c5bad49a7ffc976f4581ea5f74b0ab51753,11/1/2021,5:19:12,29.509802,-98.565649,78229,32.64,219.9,21182,ACCELERATION_CHANGE,HARD_BRAKE,1635743952
09f85687-4080-4b8c-89d2-ce6b65996c8f-30-1,aab91c5bad49a7ffc976f4581ea5f74b0ab51753,11/1/2021,5:19:13,29.509731,-98.565717,78229,24.96,220.2,21182,ACCELERATION_CHANGE,HARD_BRAKE,1635743953
09f85687-4080-4b8c-89d2-ce6b65996c8f-31-1,aab91c5bad49a7ffc976f4581ea5f74b0ab51753,11/1/2021,5:19:14,29.509677,-98.565772,78229,17.28,224.6,21182,ACCELERATION_CHANGE,HARD_BRAKE,1635743954
2454d002-42e3-4ac3-84ac-8b639c5bdd01-6-1,aab91c5bad49a7ffc976f4581ea5f74b0ab51753,11/1/2021,5:19:49,29.51375,-98.569853,78229,50.56,319.3,21182,ACCELERATION_CHANGE,HARD_BRAKE,1635743989
2454d002-42e3-4ac3-84ac-8b639c5bdd01-7-1,aab91c5bad49a7ffc976f4581ea5f74b0ab51753,11/1/2021,5:19:50,29.513852,-98.569955,78229,41.6,319.4,21182,ACCELERATION_CHANGE,HARD_BRAKE,1635743990
2454d002-42e3-4ac3-84ac-8b639c5bdd01-10-1,aab91c5bad49a7ffc976f4581ea5f74b0ab51753,11/1/2021,5:19:53,29.514059,-98.570157,78229,16,319.7,21182,ACCELERATION_CHANGE,HARD_BRAKE,1635743993
2454d002-42e3-4ac3-84ac-8b639c5bdd01-56-1,aab91c5bad49a7ffc976f4581ea5f74b0ab51753,11/1/2021,5:20:39,29.51963,-98.573064,78229,35.52,346.4,21183,ACCELERATION_CHANGE,HARD_BRAKE,1635744039
1267f96e-a2a6-4ab6-bfd7-fc3723a94d98-26-1,aab91c5bad49a7ffc976f4581ea5f74b0ab51753,11/1/2021,5:23:09,29.537072,-98.578043,78240,30.72,335.1,21185,ACCELERATION_CHANGE,HARD_BRAKE,1635744189
50231993-c6f6-42c3-902c-d64e51ff9b86-43-1,aab91c5bad49a7ffc976f4581ea5f74b0ab51753,11/1/2021,5:24:26,29.538356,-98.584582,78240,35.2,283.8,21186,ACCELERATION_CHANGE,HARD_BRAKE,1635744266
50231993-c6f6-42c3-902c-d64e51ff9b86-44-1,aab91c5bad49a7ffc976f4581ea5f74b0ab51753,11/1/2021,5:24:27,29.538386,-98.584695,78240,19.52,294.5,21186,ACCELERATION_CHANGE,HARD_BRAKE,1635744267
549a18c6-69a2-40c9-8582-ef84cf397539-56-1,aab91c5bad49a7ffc976f4581ea5f74b0ab51753,11/1/2021,5:27:39,29.544843,-98.589562,78249,42.24,275.8,21187,ACCELERATION_CHANGE,HARD_BRAKE,1635744459
549a18c6-69a2-40c9-8582-ef84cf397539-57-1,aab91c5bad49a7ffc976f4581ea5f74b0ab51753,11/1/2021,5:27:40,29.544857,-98.589699,78249,27.2,274,21187,ACCELERATION_CHANGE,HARD_BRAKE,1635744460
48f90137-92b7-4305-94e1-84b53afe3001-26-1,aab91c5bad49a7ffc976f4581ea5f74b0ab51753,11/1/2021,5:28:09,29.548477,-98.589137,78249,44.48,357.2,21187,ACCELERATION_CHANGE,HARD_BRAKE,1635744489
48f90137-92b7-4305-94e1-84b53afe3001-39-1,aab91c5bad49a7ffc976f4581ea5f74b0ab51753,11/1/2021,5:28:22,29.548876,-98.587983,78249,27.84,89.4,21187,ACCELERATION_CHANGE,HARD_BRAKE,1635744502
48f90137-92b7-4305-94e1-84b53afe3001-55-1,aab91c5bad49a7ffc976f4581ea5f74b0ab51753,11/1/2021,5:28:38,29.549773,-98.587583,78249,15.36,52.8,21188,ACCELERATION_CHANGE,HARD_BRAKE,1635744518
0b545ec1-2f02-4882-a42f-eaf57007ee36-1-1,aa83e53d083749389e06068ca5283f0f5c2d184a,11/1/2021,5:38:34,29.6455,-98.624991,78256,16.64,78.3,44453,ACCELERATION_CHANGE,HARD_BRAKE,1635745114
0b545ec1-2f02-4882-a42f-eaf57007ee36-2-1,aa83e53d083749389e06068ca5283f0f5c2d184a,11/1/2021,5:38:35,29.645505,-98.624952,78256,8.32,80.9,44453,ACCELERATION_CHANGE,HARD_BRAKE,1635745115
0b545ec1-2f02-4882-a42f-eaf57007ee36-29-1,aa83e53d083749389e06068ca5283f0f5c2d184a,11/1/2021,5:39:02,29.645878,-98.621632,78256,27.52,64.9,44453,ACCELERATION_CHANGE,HARD_BRAKE,1635745142
0b545ec1-2f02-4882-a42f-eaf57007ee36-30-1,aa83e53d083749389e06068ca5283f0f5c2d184a,11/1/2021,5:39:03,29.645905,-98.62156,78256,17.92,70.6,44453,ACCELERATION_CHANGE,HARD_BRAKE,1635745143
0b545ec1-2f02-4882-a42f-eaf57007ee36-31-1,aa83e53d083749389e06068ca5283f0f5c2d184a,11/1/2021,5:39:04,29.645916,-98.62151,78256,8.32,77.5,44453,ACCELERATION_CHANGE,HARD_BRAKE,1635745144
86b16515-2ed4-4dab-9ecb-9ce5cef2fe1b-55-1,aa83e53d083749389e06068ca5283f0f5c2d184a,11/1/2021,5:40:28,29.629925,-98.611922,78256,89.92,162.9,44455,ACCELERATION_CHANGE,HARD_BRAKE,1635745228
edde8803-adf5-42d6-97f3-83b24adcda2f-19-1,aa83e53d083749389e06068ca5283f0f5c2d184a,11/1/2021,5:55:52,29.516368,-98.435488,78217,49.6,270.1,44485,ACCELERATION_CHANGE,HARD_BRAKE,1635746152
edde8803-adf5-42d6-97f3-83b24adcda2f-20-1,aa83e53d083749389e06068ca5283f0f5c2d184a,11/1/2021,5:55:53,29.516364,-98.435629,78217,38.4,269.3,44485,ACCELERATION_CHANGE,HARD_BRAKE,1635746153
edde8803-adf5-42d6-97f3-83b24adcda2f-21-1,aa83e53d083749389e06068ca5283f0f5c2d184a,11/1/2021,5:55:54,29.516361,-98.435739,78217,27.2,269.7,44485,ACCELERATION_CHANGE,HARD_BRAKE,1635746154
35744da8-dd55-4488-b9e3-20b25f321629-20-1,a85a3278c6aff0202879b69da3a8d2e27dc449a2,11/1/2021,5:29:52,29.715141,-98.663139,78006,52.16,149.3,13487,ACCELERATION_CHANGE,HARD_BRAKE,1635744592
35744da8-dd55-4488-b9e3-20b25f321629-21-1,a85a3278c6aff0202879b69da3a8d2e27dc449a2,11/1/2021,5:29:53,29.715031,-98.663066,78006,41.92,149.7,13487,ACCELERATION_CHANGE,HARD_BRAKE,1635744593
35744da8-dd55-4488-b9e3-20b25f321629-22-1,a85a3278c6aff0202879b69da3a8d2e27dc449a2,11/1/2021,5:29:54,29.714945,-98.663007,78006,32.64,149.5,13487,ACCELERATION_CHANGE,HARD_BRAKE,1635744594
3e0aa054-7223-4f11-8d83-cf7c52605863-36-1,a803d81e165a417dc3c9a0035a9bf53f931890c0,11/1/2021,5:06:38,29.5572,-98.362028,78233,15.36,248.9,22097,ACCELERATION_CHANGE,HARD_BRAKE,1635743198
3e0aa054-7223-4f11-8d83-cf7c52605863-37-1,a803d81e165a417dc3c9a0035a9bf53f931890c0,11/1/2021,5:06:39,29.55718,-98.362072,78233,8,248.3,22097,ACCELERATION_CHANGE,HARD_BRAKE,1635743199
c8710741-ae35-4ea5-8e33-6cdef2cc0051-16-1,a77935568a8437d873d79755ee4a4165153d4c44,11/1/2021,5:56:32,29.441276,-98.47985,78215,21.12,308.6,10454,ACCELERATION_CHANGE,HARD_BRAKE,1635746192
c8710741-ae35-4ea5-8e33-6cdef2cc0051-17-1,a77935568a8437d873d79755ee4a4165153d4c44,11/1/2021,5:56:33,29.441276,-98.47985,78215,9.28,308.6,10454,ACCELERATION_CHANGE,HARD_BRAKE,1635746193
cc8e7b24-69bc-4d8b-98ec-5b68d5a0d658-24-1,a6f561f1fe8ccfe9dd97a22788059f10e37e94fd,11/1/2021,5:58:37,29.62698,-98.720295,78023,33.6,180.2,23264,ACCELERATION_CHANGE,HARD_BRAKE,1635746317
cc8e7b24-69bc-4d8b-98ec-5b68d5a0d658-26-1,a6f561f1fe8ccfe9dd97a22788059f10e37e94fd,11/1/2021,5:58:39,29.62682,-98.720284,78023,21.44,172,23264,ACCELERATION_CHANGE,HARD_BRAKE,1635746319
cc8e7b24-69bc-4d8b-98ec-5b68d5a0d658-27-1,a6f561f1fe8ccfe9dd97a22788059f10e37e94fd,11/1/2021,5:58:40,29.626759,-98.720278,78023,13.76,171.7,23264,ACCELERATION_CHANGE,HARD_BRAKE,1635746320
dc9202e1-e9e9-41c1-a63d-d2a482ac1c36-33-1,a6f2b4a63ba3d50b079052303fdac57e54c9835c,11/1/2021,5:36:06,29.504703,-98.546405,78230,100.48,33.4,24390,ACCELERATION_CHANGE,HARD_BRAKE,1635744966
c63b203e-49e8-4714-a042-35fe61b63bd3-32-1,a6f2b4a63ba3d50b079052303fdac57e54c9835c,11/1/2021,5:39:05,29.520113,-98.506985,78216,4.16,145,24395,ACCELERATION_CHANGE,HARD_BRAKE,1635745145
610a6ca3-b80f-49b7-b98c-a8e58eaacfe1-44-1,a5bd1c0bf87374243d7fd042a9dc504c0351d53c,11/1/2021,5:57:31,29.408175,-98.639585,78227,18.24,94.6,15677,ACCELERATION_CHANGE,HARD_BRAKE,1635746251
610a6ca3-b80f-49b7-b98c-a8e58eaacfe1-45-1,a5bd1c0bf87374243d7fd042a9dc504c0351d53c,11/1/2021,5:57:32,29.408171,-98.639544,78227,8,99.9,15677,ACCELERATION_CHANGE,HARD_BRAKE,1635746252
cc90872d-7604-465a-b44a-b1b882e0a8ce-10-1,a553bd9d38303ce131d93847ac9a1cb1ffdd8b99,11/1/2021,5:44:15,29.396796,-98.51317,78204,50.56,263.8,6197,ACCELERATION_CHANGE,HARD_BRAKE,1635745455
cc90872d-7604-465a-b44a-b1b882e0a8ce-13-1,a553bd9d38303ce131d93847ac9a1cb1ffdd8b99,11/1/2021,5:44:18,29.396741,-98.513555,78204,21.76,257.1,6198,ACCELERATION_CHANGE,HARD_BRAKE,1635745458
cc90872d-7604-465a-b44a-b1b882e0a8ce-14-1,a553bd9d38303ce131d93847ac9a1cb1ffdd8b99,11/1/2021,5:44:19,29.396725,-98.51364,78204,9.28,257.3,6198,ACCELERATION_CHANGE,HARD_BRAKE,1635745459
d8a48eb4-ede2-49a3-86c8-f964cc929191-2-1,a553bd9d38303ce131d93847ac9a1cb1ffdd8b99,11/1/2021,5:51:07,29.425285,-98.581587,78237,17.6,6.3,6207,ACCELERATION_CHANGE,HARD_BRAKE,1635745867
d4447a61-0d6c-4c03-bb42-8d68fc861a1c-1-1,a48d8c2645cf067f254a4ced61782c132c0ab414,11/1/2021,5:39:00,29.544669,-98.581779,78240,12.16,247.8,15283,ACCELERATION_CHANGE,HARD_BRAKE,1635745140
d4447a61-0d6c-4c03-bb42-8d68fc861a1c-2-1,a48d8c2645cf067f254a4ced61782c132c0ab414,11/1/2021,5:39:01,29.544656,-98.581813,78240,4.16,249.2,15283,ACCELERATION_CHANGE,HARD_BRAKE,1635745141
9682a072-296e-44aa-832a-af5eef06646d-4-1,a48d8c2645cf067f254a4ced61782c132c0ab414,11/1/2021,5:42:03,29.544762,-98.599381,78249,35.84,270.6,15285,ACCELERATION_CHANGE,HARD_BRAKE,1635745323
eea68025-7fe6-4688-a9cd-06252ba24927-29-1,a3878e4e37e963f13e67ac1cbe808488d4b71f1f,11/1/2021,5:37:23,29.547442,-98.672931,78254,91.2,39.4,23452,ACCELERATION_CHANGE,HARD_BRAKE,1635745043
15855827-03eb-4df1-b64c-1f82b9002f7d-24-1,a3878e4e37e963f13e67ac1cbe808488d4b71f1f,11/1/2021,5:39:18,29.566782,-98.653517,78249,76.16,31.9,23455,ACCELERATION_CHANGE,HARD_BRAKE,1635745158
7f8e53b3-274d-4fec-a5ab-972df1b2cd1d-22-1,a3878e4e37e963f13e67ac1cbe808488d4b71f1f,11/1/2021,5:41:16,29.582648,-98.639877,78249,61.76,39.7,23457,ACCELERATION_CHANGE,HARD_BRAKE,1635745276
7f8e53b3-274d-4fec-a5ab-972df1b2cd1d-23-1,a3878e4e37e963f13e67ac1cbe808488d4b71f1f,11/1/2021,5:41:17,29.582766,-98.639766,78249,51.84,39.3,23457,ACCELERATION_CHANGE,HARD_BRAKE,1635745277
7f8e53b3-274d-4fec-a5ab-972df1b2cd1d-24-1,a3878e4e37e963f13e67ac1cbe808488d4b71f1f,11/1/2021,5:41:18,29.582863,-98.639675,78249,41.28,39,23457,ACCELERATION_CHANGE,HARD_BRAKE,1635745278
1f8102e1-2183-44be-ae74-8b3bb291f4ed-27-1,a3878e4e37e963f13e67ac1cbe808488d4b71f1f,11/1/2021,5:49:21,29.608587,-98.510224,78248,107.52,88.2,23470,ACCELERATION_CHANGE,HARD_BRAKE,1635745761
d57d704b-fbe6-4054-b0ec-2fd25c393b4b-23-1,a1e5113f9563a305e1ac6227617dcb1c2d1b71a4,11/1/2021,5:37:05,29.410995,-98.710768,78245,28.8,91.2,8325,ACCELERATION_CHANGE,HARD_BRAKE,1635745025
cf6d5757-67cf-4fe3-bd08-3213c10f59d1-58-1,a05d4197730b40756039358a4869f662b363ed64,11/1/2021,5:18:07,29.578954,-98.442878,78232,35.52,130.4,18716,ACCELERATION_CHANGE,HARD_BRAKE,1635743887
cf6d5757-67cf-4fe3-bd08-3213c10f59d1-59-1,a05d4197730b40756039358a4869f662b363ed64,11/1/2021,5:18:08,29.578892,-98.442792,78232,23.36,131.3,18716,ACCELERATION_CHANGE,HARD_BRAKE,1635743888
58748f3d-a636-4f64-8fcf-93bde93e33da-10-1,a05d4197730b40756039358a4869f662b363ed64,11/1/2021,5:25:19,29.535386,-98.393682,78217,27.2,135.7,18723,ACCELERATION_CHANGE,HARD_BRAKE,1635744319
74e6fac8-5be9-4b98-84b7-03513be74537-40-1,a026dace86eec5491aee4620999ad78df689106f,11/1/2021,5:18:16,29.51679,-98.528123,78213,8.64,238.9,39044,ACCELERATION_CHANGE,HARD_BRAKE,1635743896
b090afc8-a486-4ede-a0f9-c24b4e86af00,T0A2C3E131635761710070_1_0,11/1/2021,5:25:40,29.461235,-98.410309,78218,46.75,23,2088.73,ACCELERATION_CHANGE,HARD_BRAKE,1635744340
acea3ee0-e4d3-400e-98de-b25b93e91c78,T0A2BCCB41635763989681_1_0,11/1/2021,5:51:37,29.620319,-98.460854,78259,32.14,103,36472.61,ACCELERATION_CHANGE,HARD_BRAKE,1635745897
5908d435-780e-4b52-a7e2-d950862acc5e,T0A2B6F671635743507522_1_0,11/1/2021,5:41:09,29.429529,-98.497124,78207,34.28,276,19166.22,ACCELERATION_CHANGE,HARD_BRAKE,1635745269
69841dde-8ddf-4879-83d5-f2c6d4acebd9,T0A2B6F671635743507522_1_0,11/1/2021,5:41:11,29.429543,-98.497223,78207,22.48,276,19166.23,ACCELERATION_CHANGE,HARD_BRAKE,1635745271
a76ab0cd-52f1-43f0-ad11-0bab7b3f0232,T0A2B6F671635743507522_1_0,11/1/2021,5:58:26,29.576891,-98.59581,78249,40.5,166,19190.66,ACCELERATION_CHANGE,HARD_BRAKE,1635746306
892e4d61-1d30-4516-8615-862be147e3c9,T0A2AC7511635761554528_1_6,11/1/2021,5:28:59,29.495724,-98.426781,78218,15.47,91,13071.66,ACCELERATION_CHANGE,HARD_BRAKE,1635744539
b53d35f5-b5e7-4e9a-9b29-6175bf1fdaca,T0A2A14661635762579198_1_0,11/1/2021,5:27:34,29.446598,-98.722664,78253,32.98,63,10108.89,ACCELERATION_CHANGE,HARD_BRAKE,1635744454
60e5d040-6691-44f0-93f3-3de9cb99c784,T0A29C67A1635762028572_1_0,11/1/2021,5:21:41,29.649029,-98.450966,78258,43.02,290,14112.86,ACCELERATION_CHANGE,HARD_BRAKE,1635744101
82e3089b-53f4-4a89-97c5-7ac087912a64,T0A29C3131635763873147_1_6,11/1/2021,5:48:25,29.621645,-98.51297,78258,33.23,216,21107.03,ACCELERATION_CHANGE,HARD_BRAKE,1635745705
a51f90e3-3ff5-4bdc-8218-6a437e4309eb,T0A28AB061635764344349_1_6,11/1/2021,5:58:45,29.484388,-98.442177,78209,19.77,0,29676.92,ACCELERATION_CHANGE,HARD_BRAKE,1635746325
6a078887-0d0b-404d-bc3a-3eba1478ad8f,T0A286ECA1635764040427_1_0,11/1/2021,5:51:39,29.42474,-98.501816,78207,5.16,97,24541.09,ACCELERATION_CHANGE,HARD_BRAKE,1635745899
9096c087-24af-42ad-8ad3-3a6acf7fd5a5,T0A286ECA1635764040427_1_0,11/1/2021,5:51:54,29.423824,-98.501778,78207,30.08,185,24541.2,ACCELERATION_CHANGE,HARD_BRAKE,1635745914
9f10b2ca-892c-4d4e-9a94-67ec284b5853,T0A286ECA1635764040427_1_0,11/1/2021,5:59:41,29.406384,-98.479225,78210,37.39,359,24549.56,ACCELERATION_CHANGE,HARD_BRAKE,1635746381
e781f2b2-8755-4a82-8770-e6ad925e8508,T0A286ECA1635763590479_1_0,11/1/2021,5:44:51,29.427992,-98.536606,78207,32.05,95,24537.61,ACCELERATION_CHANGE,HARD_BRAKE,1635745491
6bcaea3f-31a7-4a8c-9f3f-effe6c2e2dcf,T0A286ECA1635763590479_1_0,11/1/2021,5:45:40,29.427219,-98.528091,78207,44.72,95,24538.44,ACCELERATION_CHANGE,HARD_BRAKE,1635745540
c454f117-7444-4dee-b264-15593fd20d5c,T0A286ECA1635762095944_1_0,11/1/2021,5:28:47,29.42926,-98.538712,78207,23.83,276,24537.19,ACCELERATION_CHANGE,HARD_BRAKE,1635744527
e15ba171-46f6-468d-bc02-cd9e6ce024e5,T0A27AE6E1635761722475_1_0,11/1/2021,5:32:35,29.491711,-98.290489,78109,39.05,193,30111.98,ACCELERATION_CHANGE,HARD_BRAKE,1635744755
c834a2a7-2ee1-4c12-a13b-59ff3f661a2e,T0A2787EA1635762953700_1_6,11/1/2021,5:57:37,29.601263,-98.707573,78023,113.36,163,18990.67,ACCELERATION_CHANGE,HARD_BRAKE,1635746257
2d192ba9-45f8-46f3-ab29-bda1defb1935,T0A2787EA1635762953700_1_6,11/1/2021,5:57:38,29.600981,-98.707481,78023,99.78,164,18990.7,ACCELERATION_CHANGE,HARD_BRAKE,1635746258
16a3722d-ee6a-48be-a9e5-77a1211604dc,T0A2787EA1635762953700_1_6,11/1/2021,5:57:43,29.600033,-98.707184,78023,39.94,164,18990.8,ACCELERATION_CHANGE,HARD_BRAKE,1635746263
8df2867d-3fda-4004-8784-45e5e358cfc3,T0A2787EA1635645744741_1_6,11/1/2021,5:57:39,29.600981,-98.707481,78023,99.78,164,18990.7,ACCELERATION_CHANGE,HARD_BRAKE,1635746259
1ba9dcef-aacd-4683-a107-0acbb7805418,T0A26AF441635763722395_1_0,11/1/2021,5:44:28,29.648583,-98.622711,78257,52.86,59,42625.77,ACCELERATION_CHANGE,HARD_BRAKE,1635745468
0151a14d-1379-4cd7-9c65-de6fdb709ff8,T0A26AF441635763722395_1_0,11/1/2021,5:48:27,29.705219,-98.630272,78015,54.67,10,42632.56,ACCELERATION_CHANGE,HARD_BRAKE,1635745707
0fccc627-d9f9-49ad-8c05-16da6b5a275e,T0A26AF441635763722395_1_0,11/1/2021,5:48:28,29.70566,-98.63018,78015,39.69,11,42632.58,ACCELERATION_CHANGE,HARD_BRAKE,1635745708
07278a7c-603a-4d49-8311-1dab31e5bdfc,T0A26AB3C1635763981957_1_0,11/1/2021,5:50:54,29.708239,-98.488998,78260,28.91,89,23483.78,ACCELERATION_CHANGE,HARD_BRAKE,1635745854
2bc6d4b4-8367-474e-aebb-0ff377eb20bf,T0A26AB3C1635763981957_1_0,11/1/2021,5:51:28,29.709572,-98.484329,78260,13.56,59,23484.27,ACCELERATION_CHANGE,HARD_BRAKE,1635745888
38a68e5c-3866-4ec6-898a-0b9da9b7b4dd,T09B142271635760981106_1_0,11/1/2021,5:00:09,29.385689,-98.56855,78226,41.69,183,6995.77,ACCELERATION_CHANGE,HARD_BRAKE,1635742809
97f57977-6bcb-4320-8c45-2a71aaccbdea,T09B12B531635763287179_1_12,11/1/2021,5:22:22,29.374706,-98.456703,78223,23.31,0,5944.63,ACCELERATION_CHANGE,HARD_BRAKE,1635744142
9cf0f84d-cf41-431e-aa98-81e032303f63,T09B11D291635762027818_1_0,11/1/2021,5:05:21,29.339138,-98.503464,78221,33.59,270,7358,ACCELERATION_CHANGE,HARD_BRAKE,1635743121
